listing_id,city,location_name,latitude,longitude,property_type,price_ksh,bedrooms,bathrooms,area_size_sqm,availability_status,available_from,amenities,date_listed,image_url
HM02262,Mombasa,Kizingo,-4.052102,39.727952,Studio,34450,1,1,75,Available_from,2025-10-02,"Balcony, Electricity",2025-07-19,https://example.com/images/HM02262.jpg
HM02263,Kisumu,Kondele,-0.136527,34.755959,Bungalow,45000,2,2,96,Vacant,2025-09-12,"Parking, Furnished, WiFi, Water, Gym",2025-06-01,https://example.com/images/HM02263.jpg
HM02264,Nairobi,Westlands,-1.306691,36.861963,Bedsitter,98921,0,1,29,Vacant,2025-09-12,"Furnished, WiFi, Electricity, Security, Gym, Parking",2025-04-03,https://example.com/images/HM02264.jpg
HM02265,Nairobi,Ngong Road,-1.305808,36.782176,Apartment,120000,3,2,79,Vacant,2025-09-12,"Water, Balcony, Parking, Pool, CCTV, Security",2025-06-10,https://example.com/images/HM02265.jpg
HM02266,Kisumu,Kibuye,-0.105882,34.764544,Bedsitter,14491,0,1,30,Vacant,2025-09-12,"Balcony, Pool, WiFi",2025-05-14,https://example.com/images/HM02266.jpg
HM02267,Nairobi,Westlands,-1.201363,36.867182,Maisonette,120000,2,2,77,Vacant,2025-09-12,"WiFi, Security, Pool, Gym",2025-06-29,https://example.com/images/HM02267.jpg
HM02268,Nakuru,Milimani,-0.329113,36.119473,Apartment,40000,1,1,53,Vacant,2025-09-12,"Electricity, Pool, Balcony",2025-08-13,https://example.com/images/HM02268.jpg
HM02269,Nairobi,South C,-1.237561,36.847379,Townhouse,120000,3,2,103,Occupied,2025-12-04,"Pool, Electricity, Security, Gym, Parking",2025-08-11,https://example.com/images/HM02269.jpg
HM02270,Nairobi,Riverside,-1.317423,36.864299,Maisonette,120000,2,2,98,Vacant,2025-09-12,"Security, Parking, Furnished, Pool, Gym",2025-06-29,https://example.com/images/HM02270.jpg
HM02271,Nakuru,Kapkures,-0.244387,36.102753,Apartment,40000,2,2,100,Vacant,2025-09-12,"Electricity, Gym, Pool, Parking",2025-03-19,https://example.com/images/HM02271.jpg
HM02272,Kisumu,Kondele,-0.067058,34.804957,Bedsitter,34363,0,1,28,Occupied,2025-11-12,"Water, Security, WiFi, CCTV",2025-08-19,https://example.com/images/HM02272.jpg
HM02273,Kisumu,Kong'onyo,-0.088153,34.760558,Apartment,45000,4,3,150,Occupied,2026-01-10,"Water, Gym, Security, Furnished, WiFi",2025-03-17,https://example.com/images/HM02273.jpg
HM02274,Eldoret,Kimumu,0.539789,35.352324,Townhouse,34723,3,2,103,Vacant,2025-09-12,"Gym, WiFi, Security, Pool",2025-05-02,https://example.com/images/HM02274.jpg
HM02275,Nairobi,Westlands,-1.222066,36.850972,Studio,44126,1,1,55,Vacant,2025-09-12,"CCTV, Gym, Furnished, Security, Balcony, Parking",2025-03-29,https://example.com/images/HM02275.jpg
HM02276,Nairobi,Kilimani,-1.264185,36.894212,Apartment,101740,1,1,63,Vacant,2025-09-12,"Gym, Balcony, Furnished, Security",2025-05-16,https://example.com/images/HM02276.jpg
HM02277,Nairobi,South C,-1.215125,36.862292,Studio,52906,1,1,63,Vacant,2025-09-12,"Water, Electricity, Security, Gym",2025-06-13,https://example.com/images/HM02277.jpg
HM02278,Nakuru,Mwariki,-0.309801,36.064929,Maisonette,40000,3,2,120,Vacant,2025-09-12,"Gym, Pool, Furnished, Security, CCTV",2025-03-28,https://example.com/images/HM02278.jpg
HM02279,Eldoret,Langas,0.596231,35.291619,Townhouse,33716,2,2,66,Occupied,2026-01-07,"Pool, Water, Furnished, Balcony, WiFi, Electricity",2025-03-25,https://example.com/images/HM02279.jpg
HM02280,Kisumu,Obunga,-0.068864,34.759432,Townhouse,39932,4,3,105,Vacant,2025-09-12,"Furnished, CCTV, WiFi, Electricity, Water",2025-05-20,https://example.com/images/HM02280.jpg
HM02281,Nairobi,Westlands,-1.20386,36.899891,Studio,45692,1,1,81,Vacant,2025-09-12,"Water, WiFi, Gym, Furnished",2025-09-03,https://example.com/images/HM02281.jpg
HM02282,Mombasa,Mtwapa,-4.012782,39.724193,Townhouse,38358,1,1,75,Available_from,2025-10-20,"Gym, Parking, Pool, Electricity, WiFi",2025-08-06,https://example.com/images/HM02282.jpg
HM02283,Nakuru,Rhoda,-0.295936,36.062081,Apartment,36019,1,1,80,Occupied,2026-03-01,"Water, Balcony, Gym",2025-08-09,https://example.com/images/HM02283.jpg
HM02284,Eldoret,Kimumu,0.563741,35.323243,Bungalow,14425,3,2,102,Vacant,2025-09-12,"Pool, Electricity, Security",2025-07-11,https://example.com/images/HM02284.jpg
HM02285,Nairobi,South C,-1.271699,36.870297,Studio,32898,1,1,51,Occupied,2025-10-12,"Electricity, Gym",2025-03-18,https://example.com/images/HM02285.jpg
HM02286,Nakuru,Mwariki,-0.245722,36.051482,Apartment,32318,3,2,124,Vacant,2025-09-12,"Balcony, CCTV, Electricity, Furnished, Parking, Gym",2025-09-12,https://example.com/images/HM02286.jpg
HM02287,Nairobi,Dagoretti,-1.291851,36.815783,Studio,35391,1,1,72,Vacant,2025-09-12,"Pool, Gym, Balcony, Security",2025-04-30,https://example.com/images/HM02287.jpg
HM02288,Mombasa,Mvita,-4.084666,39.692225,Bedsitter,43006,0,1,26,Occupied,2026-01-21,"Gym, Water, Balcony, Electricity",2025-06-25,https://example.com/images/HM02288.jpg
HM02289,Nairobi,South C,-1.309223,36.831674,Maisonette,78417,2,2,97,Vacant,2025-09-12,"CCTV, Security, Parking, Balcony, Gym",2025-05-04,https://example.com/images/HM02289.jpg
HM02290,Nairobi,Kileleshwa,-1.229424,36.740372,Bungalow,86949,4,3,118,Vacant,2025-09-12,"Balcony, WiFi, Security",2025-04-28,https://example.com/images/HM02290.jpg
HM02291,Eldoret,Riat,0.604294,35.274495,Apartment,33891,2,2,62,Available_from,2025-10-14,"Parking, Balcony, Electricity, Water",2025-04-07,https://example.com/images/HM02291.jpg
HM02292,Nairobi,Eastleigh,-1.302403,36.755243,Bungalow,82658,2,2,67,Vacant,2025-09-12,"Electricity, Gym, Parking, Pool, Security, Water",2025-05-08,https://example.com/images/HM02292.jpg
HM02293,Nairobi,Ngong Road,-1.247943,36.765507,Maisonette,49662,2,2,76,Vacant,2025-09-12,"Security, Balcony, Water, Pool, WiFi, Furnished",2025-07-13,https://example.com/images/HM02293.jpg
HM02294,Nairobi,Lavington,-1.260325,36.760041,Bedsitter,93846,0,1,24,Vacant,2025-09-12,"Electricity, Gym, Parking",2025-03-17,https://example.com/images/HM02294.jpg
HM02295,Mombasa,Mtwapa,-4.061903,39.712048,Bedsitter,56651,0,1,19,Vacant,2025-09-12,"Parking, WiFi, Electricity, Furnished, Balcony",2025-05-05,https://example.com/images/HM02295.jpg
HM02296,Kisumu,Obunga,-0.060149,34.776025,Studio,20847,1,1,70,Vacant,2025-09-12,"Water, Security",2025-08-28,https://example.com/images/HM02296.jpg
HM02297,Nairobi,Dagoretti,-1.244888,36.732149,Bungalow,32436,2,2,93,Occupied,2026-01-15,"Gym, Balcony",2025-08-09,https://example.com/images/HM02297.jpg
HM02298,Kisumu,Obunga,-0.138509,34.808407,Townhouse,27451,2,2,105,Vacant,2025-09-12,"Water, Furnished, Security, Electricity",2025-09-02,https://example.com/images/HM02298.jpg
HM02299,Kisumu,Kondele,-0.098279,34.78681,Bungalow,25281,2,2,105,Vacant,2025-09-12,"Electricity, Balcony, Security, WiFi, Furnished",2025-05-22,https://example.com/images/HM02299.jpg
HM02300,Kisumu,Kondele,-0.092644,34.778926,Townhouse,13169,3,2,113,Vacant,2025-09-12,"Gym, Pool, Electricity, Security, Furnished, Parking",2025-09-09,https://example.com/images/HM02300.jpg
HM02301,Nairobi,Lavington,-1.300202,36.830957,Bedsitter,94543,0,1,31,Available_from,2025-11-05,"Furnished, Parking, Water, Gym",2025-03-18,https://example.com/images/HM02301.jpg
HM02302,Nairobi,Ngong Road,-1.214766,36.855195,Studio,65169,1,1,47,Vacant,2025-09-12,"Electricity, WiFi, Gym, CCTV, Balcony",2025-04-08,https://example.com/images/HM02302.jpg
HM02303,Nakuru,Mwariki,-0.272299,36.087232,Maisonette,29759,1,1,84,Vacant,2025-09-12,"Electricity, Pool",2025-06-09,https://example.com/images/HM02303.jpg
HM02304,Nairobi,Kileleshwa,-1.217218,36.794793,Maisonette,58943,1,1,70,Vacant,2025-09-12,"WiFi, Electricity, Balcony, Furnished, CCTV",2025-08-17,https://example.com/images/HM02304.jpg
HM02305,Nairobi,Eastleigh,-1.209966,36.779135,Maisonette,65266,2,2,110,Occupied,2026-01-26,"Balcony, Security, Electricity, Parking",2025-07-14,https://example.com/images/HM02305.jpg
HM02306,Nairobi,Riverside,-1.293936,36.739108,Townhouse,23307,3,2,84,Occupied,2026-02-08,"Balcony, CCTV, Electricity",2025-09-06,https://example.com/images/HM02306.jpg
HM02307,Kisumu,Kondele,-0.108417,34.767337,Bungalow,43149,2,2,71,Vacant,2025-09-12,"WiFi, Pool, Gym",2025-05-23,https://example.com/images/HM02307.jpg
HM02308,Mombasa,Mtwapa,-4.001828,39.686869,Bungalow,14726,1,1,52,Vacant,2025-09-12,"WiFi, Pool",2025-07-26,https://example.com/images/HM02308.jpg
HM02309,Nairobi,Kilimani,-1.230265,36.765338,Townhouse,53835,1,1,73,Occupied,2026-03-03,"Electricity, Gym, Security, WiFi, Water, Pool",2025-04-08,https://example.com/images/HM02309.jpg
HM02310,Nairobi,Ngong Road,-1.224605,36.863772,Studio,96836,1,1,83,Vacant,2025-09-12,"Balcony, WiFi",2025-08-31,https://example.com/images/HM02310.jpg
HM02311,Kisumu,Obunga,-0.13033,34.759989,Bungalow,45000,3,2,101,Vacant,2025-09-12,"WiFi, CCTV, Gym, Balcony, Furnished, Security",2025-08-01,https://example.com/images/HM02311.jpg
HM02312,Nairobi,Dagoretti,-1.214138,36.856514,Townhouse,85656,2,2,96,Vacant,2025-09-12,"Balcony, CCTV, Security, Parking",2025-08-04,https://example.com/images/HM02312.jpg
HM02313,Nairobi,Dagoretti,-1.224138,36.7815,Bungalow,97924,2,2,108,Vacant,2025-09-12,"Gym, WiFi, Electricity",2025-05-22,https://example.com/images/HM02313.jpg
HM02314,Nairobi,Parklands,-1.221671,36.816379,Studio,42504,1,1,47,Vacant,2025-09-12,"Parking, Water, Electricity, CCTV",2025-07-24,https://example.com/images/HM02314.jpg
HM02315,Nakuru,Mwariki,-0.24713,36.077295,Bungalow,40000,3,2,85,Vacant,2025-09-12,"WiFi, Electricity, Security",2025-05-19,https://example.com/images/HM02315.jpg
HM02316,Mombasa,Mtwapa,-4.060302,39.749642,Maisonette,60000,3,2,99,Vacant,2025-09-12,"Pool, Gym, Furnished",2025-03-17,https://example.com/images/HM02316.jpg
HM02317,Mombasa,Nyali,-4.071138,39.735456,Bungalow,35278,2,2,60,Available_from,2025-10-22,"Electricity, Gym",2025-06-27,https://example.com/images/HM02317.jpg
HM02318,Nairobi,South C,-1.264853,36.854891,Studio,31580,1,1,50,Vacant,2025-09-12,"Water, Furnished, Security",2025-03-27,https://example.com/images/HM02318.jpg
HM02319,Eldoret,Kapsoya,0.577243,35.339776,Bungalow,35000,3,2,110,Occupied,2026-02-17,"CCTV, Parking",2025-03-26,https://example.com/images/HM02319.jpg
HM02320,Nakuru,Kapkures,-0.317738,36.086479,Maisonette,24449,2,2,94,Vacant,2025-09-12,"Parking, Furnished, Electricity, WiFi, Water",2025-06-04,https://example.com/images/HM02320.jpg
HM02321,Kisumu,Milimani,-0.124938,34.763712,Bungalow,30815,1,1,51,Available_from,2025-11-10,"Furnished, Water",2025-05-30,https://example.com/images/HM02321.jpg
HM02322,Nakuru,Kivumbini,-0.320532,36.087938,Bedsitter,25444,0,1,30,Occupied,2025-11-04,"WiFi, Furnished, Electricity, Gym, Security, Water",2025-03-25,https://example.com/images/HM02322.jpg
HM02323,Nakuru,Kapkures,-0.317919,36.056642,Townhouse,20084,3,2,134,Vacant,2025-09-12,"Gym, Furnished, Balcony, CCTV, Security, Electricity",2025-04-04,https://example.com/images/HM02323.jpg
HM02324,Nairobi,Dagoretti,-1.318624,36.782902,Maisonette,46132,2,2,70,Occupied,2026-03-03,"Parking, Gym, Furnished, WiFi",2025-07-02,https://example.com/images/HM02324.jpg
HM02325,Nairobi,Parklands,-1.2936,36.868173,Apartment,62078,3,2,97,Vacant,2025-09-12,"Parking, WiFi, CCTV",2025-09-02,https://example.com/images/HM02325.jpg
HM02326,Nairobi,Lavington,-1.26264,36.844958,Bungalow,88445,2,2,82,Vacant,2025-09-12,"WiFi, Pool, Parking, Electricity, Balcony",2025-04-12,https://example.com/images/HM02326.jpg
HM02327,Nairobi,Kileleshwa,-1.211386,36.864129,Townhouse,20906,1,1,59,Available_from,2025-10-09,"Security, Furnished, Balcony, Water, Electricity, Parking",2025-04-28,https://example.com/images/HM02327.jpg
HM02328,Nairobi,Dagoretti,-1.268205,36.871349,Apartment,120000,2,2,102,Occupied,2025-12-09,"CCTV, Electricity, Pool, Parking, Furnished, Water",2025-06-15,https://example.com/images/HM02328.jpg
HM02329,Mombasa,Likoni,-4.044283,39.694485,Townhouse,17016,4,3,109,Vacant,2025-09-12,"Security, Balcony, Furnished, Pool",2025-03-21,https://example.com/images/HM02329.jpg
HM02330,Nakuru,Kivumbini,-0.266673,36.08995,Bungalow,12036,3,2,93,Vacant,2025-09-12,"Water, Furnished, Pool, Gym",2025-03-28,https://example.com/images/HM02330.jpg
HM02331,Nakuru,Kivumbini,-0.329411,36.058571,Bedsitter,32607,0,1,35,Occupied,2025-12-15,"Balcony, Parking, Furnished, Security",2025-08-19,https://example.com/images/HM02331.jpg
HM02332,Nairobi,Westlands,-1.289201,36.866755,Studio,117052,1,1,62,Vacant,2025-09-12,"WiFi, CCTV, Security, Parking",2025-06-27,https://example.com/images/HM02332.jpg
HM02333,Nairobi,Eastleigh,-1.220564,36.884993,Apartment,36516,2,2,89,Vacant,2025-09-12,"Balcony, Pool, Electricity, Security, WiFi",2025-08-26,https://example.com/images/HM02333.jpg
HM02334,Mombasa,Shanzu,-4.058645,39.711925,Bungalow,50205,2,2,77,Vacant,2025-09-12,"CCTV, Parking, WiFi",2025-08-21,https://example.com/images/HM02334.jpg
HM02335,Nairobi,Riverside,-1.211076,36.760454,Maisonette,113183,3,2,93,Vacant,2025-09-12,"CCTV, Furnished, Security, Pool, Parking",2025-04-09,https://example.com/images/HM02335.jpg
HM02336,Nairobi,South C,-1.260556,36.819154,Townhouse,81431,2,2,78,Vacant,2025-09-12,"Pool, Security, Parking, Furnished, CCTV",2025-06-23,https://example.com/images/HM02336.jpg
HM02337,Nairobi,Riverside,-1.205122,36.744416,Bungalow,120000,2,2,94,Vacant,2025-09-12,"Electricity, WiFi",2025-08-15,https://example.com/images/HM02337.jpg
HM02338,Mombasa,Mvita,-4.017288,39.684002,Studio,44102,1,1,85,Available_from,2025-10-28,"Gym, Parking, Furnished, Electricity, Water",2025-06-20,https://example.com/images/HM02338.jpg
HM02339,Nairobi,Riverside,-1.230479,36.869658,Bedsitter,19704,0,1,20,Occupied,2026-02-16,"Electricity, Furnished, Water",2025-06-06,https://example.com/images/HM02339.jpg
HM02340,Nairobi,Kileleshwa,-1.204677,36.787834,Bedsitter,101919,0,1,30,Occupied,2025-10-12,"Security, Pool, WiFi, Gym, Electricity, Parking",2025-07-09,https://example.com/images/HM02340.jpg
HM02341,Nairobi,Eastleigh,-1.205305,36.739616,Maisonette,59837,1,1,59,Vacant,2025-09-12,"Electricity, Furnished",2025-07-25,https://example.com/images/HM02341.jpg
HM02342,Nairobi,Ngong Road,-1.318001,36.834145,Studio,44362,1,1,54,Vacant,2025-09-12,"Furnished, Parking, CCTV",2025-04-22,https://example.com/images/HM02342.jpg
HM02343,Eldoret,Kiplombe,0.522504,35.278396,Townhouse,11604,2,2,77,Available_from,2025-10-26,"WiFi, Parking",2025-07-31,https://example.com/images/HM02343.jpg
HM02344,Eldoret,Langas,0.551439,35.279176,Maisonette,34188,3,2,131,Occupied,2026-02-28,"WiFi, Parking, Water",2025-04-09,https://example.com/images/HM02344.jpg
HM02345,Eldoret,Langas,0.601667,35.2662,Apartment,30474,2,2,96,Occupied,2026-02-21,"Pool, Furnished",2025-08-30,https://example.com/images/HM02345.jpg
HM02346,Nairobi,Kilimani,-1.223518,36.826367,Maisonette,44905,3,2,101,Vacant,2025-09-12,"Pool, Balcony, Electricity, Security, Water",2025-06-16,https://example.com/images/HM02346.jpg
HM02347,Mombasa,Kizingo,-4.002484,39.725393,Bedsitter,53075,0,1,31,Vacant,2025-09-12,"Pool, CCTV, Water, Furnished",2025-07-20,https://example.com/images/HM02347.jpg
HM02348,Nakuru,Rhoda,-0.298543,36.07068,Maisonette,19973,1,1,65,Vacant,2025-09-12,"Pool, CCTV, Water, WiFi, Parking",2025-06-08,https://example.com/images/HM02348.jpg
HM02349,Nairobi,Lavington,-1.289788,36.792139,Studio,104609,1,1,56,Vacant,2025-09-12,"Water, Parking, WiFi, Electricity, Balcony",2025-07-15,https://example.com/images/HM02349.jpg
HM02350,Nairobi,Ngong Road,-1.234969,36.820487,Studio,81971,1,1,76,Vacant,2025-09-12,"Gym, Furnished, Water, Parking, Security, Electricity",2025-06-04,https://example.com/images/HM02350.jpg
HM02351,Nairobi,Lavington,-1.233986,36.796304,Bedsitter,78438,0,1,21,Vacant,2025-09-12,"Balcony, Water, Furnished",2025-08-31,https://example.com/images/HM02351.jpg
HM02352,Kisumu,Kong'onyo,-0.064274,34.789831,Apartment,45000,2,2,74,Vacant,2025-09-12,"Parking, Balcony",2025-04-05,https://example.com/images/HM02352.jpg
HM02353,Nairobi,South C,-1.277343,36.83045,Studio,62452,1,1,64,Vacant,2025-09-12,"WiFi, CCTV, Electricity, Furnished, Parking",2025-08-15,https://example.com/images/HM02353.jpg
HM02354,Nakuru,Kivumbini,-0.320332,36.058574,Bedsitter,14483,0,1,25,Occupied,2026-03-09,"Water, Balcony, Gym, Parking, Pool",2025-03-22,https://example.com/images/HM02354.jpg
HM02355,Kisumu,Kondele,-0.068736,34.761178,Bedsitter,19156,0,1,33,Vacant,2025-09-12,"Security, Pool, Balcony, CCTV, Parking, WiFi",2025-07-28,https://example.com/images/HM02355.jpg
HM02356,Mombasa,Shanzu,-4.006067,39.696291,Apartment,60000,4,3,106,Vacant,2025-09-12,"CCTV, Water, Gym, WiFi, Pool, Furnished",2025-07-10,https://example.com/images/HM02356.jpg
HM02357,Nairobi,Lavington,-1.258204,36.813478,Bedsitter,76254,0,1,19,Available_from,2025-09-28,"Furnished, Water, Pool",2025-05-02,https://example.com/images/HM02357.jpg
HM02358,Nairobi,Parklands,-1.281421,36.824647,Bungalow,70605,1,1,52,Available_from,2025-10-31,"Electricity, Balcony, Gym, Water, CCTV, Security",2025-07-21,https://example.com/images/HM02358.jpg
HM02359,Nairobi,Riverside,-1.31784,36.798457,Bungalow,120000,3,2,97,Vacant,2025-09-12,"Gym, Balcony",2025-04-20,https://example.com/images/HM02359.jpg
HM02360,Nairobi,Dagoretti,-1.2177,36.750425,Maisonette,115817,3,2,83,Vacant,2025-09-12,"Pool, Balcony, Water",2025-07-17,https://example.com/images/HM02360.jpg
HM02361,Mombasa,Mvita,-4.02137,39.654703,Bedsitter,44832,0,1,24,Vacant,2025-09-12,"Parking, WiFi, Security",2025-08-27,https://example.com/images/HM02361.jpg
HM02362,Mombasa,Shanzu,-4.05122,39.658271,Apartment,44230,4,3,140,Vacant,2025-09-12,"Pool, Security, Electricity, Parking",2025-05-01,https://example.com/images/HM02362.jpg
HM02363,Nairobi,South C,-1.29533,36.787809,Townhouse,120000,2,2,95,Vacant,2025-09-12,"WiFi, Balcony, Security, Parking, Furnished, Water",2025-05-01,https://example.com/images/HM02363.jpg
HM02364,Nairobi,Ngong Road,-1.230077,36.809506,Townhouse,107099,1,1,46,Vacant,2025-09-12,"Balcony, WiFi, Furnished",2025-04-06,https://example.com/images/HM02364.jpg
HM02365,Kisumu,Kibuye,-0.087855,34.8048,Townhouse,43610,4,3,137,Vacant,2025-09-12,"Water, Furnished, Electricity, Gym",2025-08-09,https://example.com/images/HM02365.jpg
HM02366,Kisumu,Milimani,-0.121228,34.799722,Maisonette,34612,4,3,153,Vacant,2025-09-12,"Gym, Balcony, CCTV, Electricity, Pool",2025-06-17,https://example.com/images/HM02366.jpg
HM02367,Mombasa,Mvita,-4.019052,39.686766,Maisonette,33665,3,2,106,Vacant,2025-09-12,"Furnished, Security, Electricity, Balcony, WiFi, Parking",2025-08-03,https://example.com/images/HM02367.jpg
HM02368,Kisumu,Kibuye,-0.123876,34.795064,Maisonette,34553,1,1,45,Vacant,2025-09-12,"Balcony, Furnished, Security, CCTV, Parking",2025-03-24,https://example.com/images/HM02368.jpg
HM02369,Nairobi,Westlands,-1.293127,36.748065,Bedsitter,70197,0,1,18,Vacant,2025-09-12,"Electricity, Balcony, WiFi",2025-07-21,https://example.com/images/HM02369.jpg
HM02370,Mombasa,Shanzu,-4.083287,39.749211,Studio,9819,1,1,45,Occupied,2026-02-23,"Furnished, Balcony, WiFi, Pool, Electricity",2025-09-12,https://example.com/images/HM02370.jpg
HM02371,Mombasa,Mvita,-4.014468,39.747885,Townhouse,60000,2,2,81,Available_from,2025-10-15,"Pool, Parking, Balcony",2025-07-10,https://example.com/images/HM02371.jpg
HM02372,Mombasa,Mtwapa,-4.05572,39.713294,Bungalow,60000,2,2,97,Vacant,2025-09-12,"Parking, Water",2025-05-04,https://example.com/images/HM02372.jpg
HM02373,Nairobi,Ngong Road,-1.283334,36.844687,Apartment,120000,2,2,96,Vacant,2025-09-12,"WiFi, Security, Gym",2025-04-11,https://example.com/images/HM02373.jpg
HM02374,Kisumu,Kibuye,-0.107428,34.787742,Studio,17263,1,1,76,Vacant,2025-09-12,"Furnished, Security",2025-06-02,https://example.com/images/HM02374.jpg
HM02375,Kisumu,Milimani,-0.064982,34.772658,Bungalow,45000,2,2,106,Occupied,2026-01-25,"CCTV, Balcony",2025-07-24,https://example.com/images/HM02375.jpg
HM02376,Nairobi,Dagoretti,-1.253781,36.821127,Townhouse,82754,3,2,79,Vacant,2025-09-12,"Security, Gym, Electricity, Water, WiFi, Pool",2025-07-16,https://example.com/images/HM02376.jpg
HM02377,Nakuru,Mwariki,-0.300666,36.064878,Townhouse,40000,4,3,142,Vacant,2025-09-12,"Parking, Water, Balcony, Furnished, Gym",2025-07-19,https://example.com/images/HM02377.jpg
HM02378,Nairobi,Riverside,-1.241058,36.880454,Bedsitter,77425,0,1,26,Occupied,2026-02-21,"Balcony, CCTV, WiFi, Pool, Gym",2025-08-25,https://example.com/images/HM02378.jpg
HM02379,Nairobi,Riverside,-1.23065,36.789308,Townhouse,56076,3,2,129,Vacant,2025-09-12,"Security, Parking, Water, Gym",2025-03-22,https://example.com/images/HM02379.jpg
HM02380,Nakuru,Rhoda,-0.285732,36.061876,Townhouse,35047,1,1,78,Vacant,2025-09-12,"Electricity, WiFi, Security, Parking",2025-05-15,https://example.com/images/HM02380.jpg
HM02381,Nairobi,Eastleigh,-1.286441,36.877373,Apartment,91859,3,2,75,Vacant,2025-09-12,"Electricity, CCTV, Security, Pool, WiFi, Furnished",2025-05-02,https://example.com/images/HM02381.jpg
